How long is the imaging session (answer in seconds; time from TTL HIGH to end of the aqusition)?0.00307416915894 , array('B', [0, 0, 255, 255, 0, 0, 0, 0])
436.173635006 , array('B', [0, 0, 236, 255, 231, 255, 0, 0])
436.189643145 , array('B', [0, 0, 252, 255, 239, 255, 0, 0])
436.205639124 , array('B', [0, 0, 235, 255, 242, 255, 0, 0])
436.221642971 , array('B', [0, 0, 238, 255, 244, 255, 0, 0])
436.237649202 , array('B', [0, 0, 207, 255, 237, 255, 0, 0])
436.253646135 , array('B', [0, 0, 220, 255, 229, 255, 0, 0])
436.269649982 , array('B', [0, 0, 187, 255, 222, 255, 0, 0])
436.285650969 , array('B', [0, 0, 202, 255, 221, 255, 0, 0])
436.3016541 , array('B', [0, 0, 170, 255, 218, 255, 0, 0])
436.31765604 , array('B', [0, 0, 188, 255, 214, 255, 0, 0])
436.333657026 , array('B', [0, 0, 168, 255, 207, 255, 0, 0])
436.349660158 , array('B', [0, 0, 201, 255, 207, 255, 0, 0])
436.365660191 , array('B', [0, 0, 193, 255, 213, 255, 0, 0])
436.381667137 , array('B', [0, 0, 231, 255, 216, 255, 0, 0])
436.397669077 , array('B', [0, 0, 220, 255, 224, 255, 0, 0])
436.413668156 , array('B', [0, 0, 246, 255, 233, 255, 0, 0])
436.429671049 , array('B', [0, 0, 217, 255, 241, 255, 0, 0])
436.445674181 , array('B', [0, 0, 236, 255, 242, 255, 0, 0])
436.461675167 , array('B', [0, 0, 207, 255, 235, 255, 0, 0])
436.477677107 , array('B', [0, 0, 219, 255, 233, 255, 0, 0])
436.493679047 , array('B', [0, 0, 191, 255, 223, 255, 0, 0])
436.509680986 , array('B', [0, 0, 206, 255, 226, 255, 0, 0])
436.525681019 , array('B', [0, 0, 181, 255, 223, 255, 0, 0])
436.541687012 , array('B', [0, 0, 204, 255, 219, 255, 0, 0])
436.557687998 , array('B', [0, 0, 180, 255, 220, 255, 0, 0])
436.573690176 , array('B', [0, 0, 217, 255, 218, 255, 0, 0])
436.589696169 , array('B', [0, 0, 208, 255, 224, 255, 0, 0])
436.605697155 , array('B', [0, 0, 254, 255, 229, 255, 0, 0])
436.621695042 , array('B', [0, 0, 244, 255, 230, 255, 0, 0])
436.637699127 , array('B', [0, 0, 18, 0, 232, 255, 0, 0])
436.653701067 , array('B', [0, 0, 254, 255, 231, 255, 0, 0])
436.669703007 , array('B', [0, 0, 6, 0, 236, 255, 0, 0])
436.685705185 , array('B', [0, 0, 224, 255, 234, 255, 0, 0])
436.701713085 , array('B', [0, 0, 231, 255, 227, 255, 0, 0])
436.717710972 , array('B', [0, 0, 203, 255, 222, 255, 0, 0])
436.733724117 , array('B', [0, 0, 230, 255, 232, 255, 0, 0])
436.749731064 , array('B', [0, 0, 216, 255, 240, 255, 0, 0])
436.765721083 , array('B', [0, 0, 250, 255, 240, 255, 0, 0])
436.781723976 , array('B', [0, 0, 233, 255, 235, 255, 0, 0])
436.797722101 , array('B', [0, 0, 249, 255, 234, 255, 0, 0])
436.81372118 , array('B', [0, 0, 221, 255, 235, 255, 0, 0])
436.829725027 , array('B', [0, 0, 239, 255, 235, 255, 0, 0])
436.845726013 , array('B', [0, 0, 218, 255, 233, 255, 0, 0])
436.861728191 , array('B', [0, 0, 235, 255, 228, 255, 0, 0])
436.877731085 , array('B', [0, 0, 218, 255, 220, 255, 0, 0])
436.893733025 , array('B', [0, 0, 247, 255, 206, 255, 0, 0])
436.909736156 , array('B', [0, 0, 233, 255, 200, 255, 0, 0])
436.925738096 , array('B', [0, 0, 4, 0, 193, 255, 0, 0])
436.941738129 , array('B', [0, 0, 243, 255, 190, 255, 0, 0])
436.957753181 , array('B', [0, 0, 247, 255, 190, 255, 0, 0])
436.9737432 , array('B', [0, 0, 231, 255, 182, 255, 0, 0])
436.989748001 , array('B', [0, 0, 230, 255, 183, 255, 0, 0])
437.005748987 , array('B', [0, 0, 220, 255, 186, 255, 0, 0])
437.021749973 , array('B', [0, 0, 214, 255, 184, 255, 0, 0])
437.037752151 , array('B', [0, 0, 213, 255, 184, 255, 0, 0])
437.053757191 , array('B', [0, 0, 205, 255, 184, 255, 0, 0])
437.069764137 , array('B', [0, 0, 209, 255, 180, 255, 0, 0])
437.085762024 , array('B', [0, 0, 198, 255, 180, 255, 0, 0])
437.101766109 , array('B', [0, 0, 224, 255, 186, 255, 0, 0])
437.117762089 , array('B', [0, 0, 222, 255, 188, 255, 0, 0])
437.133763075 , array('B', [0, 0, 255, 255, 198, 255, 0, 0])
437.149765968 , array('B', [0, 0, 249, 255, 201, 255, 0, 0])
437.165775061 , array('B', [0, 0, 18, 0, 209, 255, 0, 0])
437.181771994 , array('B', [0, 0, 8, 0, 218, 255, 0, 0])
437.197775126 , array('B', [0, 0, 20, 0, 225, 255, 0, 0])
437.213775158 , array('B', [0, 0, 16, 0, 228, 255, 0, 0])
437.229778051 , array('B', [0, 0, 10, 0, 229, 255, 0, 0])
437.24577713 , array('B', [0, 0, 5, 0, 226, 255, 0, 0])
437.261783123 , array('B', [0, 0, 241, 255, 217, 255, 0, 0])
437.277785063 , array('B', [0, 0, 239, 255, 211, 255, 0, 0])
437.293790102 , array('B', [0, 0, 227, 255, 210, 255, 0, 0])
437.309791088 , array('B', [0, 0, 227, 255, 204, 255, 0, 0])
437.325793028 , array('B', [0, 0, 227, 255, 200, 255, 0, 0])
437.341794014 , array('B', [0, 0, 232, 255, 197, 255, 0, 0])
437.357796192 , array('B', [0, 0, 238, 255, 199, 255, 0, 0])
437.373797178 , array('B', [0, 0, 239, 255, 205, 255, 0, 0])
437.389804125 , array('B', [0, 0, 235, 255, 212, 255, 0, 0])
437.405804157 , array('B', [0, 0, 236, 255, 223, 255, 0, 0])
437.42180419 , array('B', [0, 0, 240, 255, 235, 255, 0, 0])
437.437806129 , array('B', [0, 0, 244, 255, 242, 255, 0, 0])
437.453809023 , array('B', [0, 0, 245, 255, 249, 255, 0, 0])
437.469811201 , array('B', [0, 0, 244, 255, 255, 255, 0, 0])
437.485928059 , array('B', [0, 0, 241, 255, 4, 0, 0, 0])
437.501826048 , array('B', [0, 0, 236, 255, 6, 0, 0, 0])
437.517819166 , array('B', [0, 0, 227, 255, 0, 0, 0, 0])
437.533821106 , array('B', [0, 0, 219, 255, 252, 255, 0, 0])
437.549823999 , array('B', [0, 0, 210, 255, 247, 255, 0, 0])
437.565824986 , array('B', [0, 0, 218, 255, 247, 255, 0, 0])
437.581828117 , array('B', [0, 0, 240, 255, 247, 255, 0, 0])
437.597827196 , array('B', [0, 0, 252, 255, 247, 255, 0, 0])
437.61383009 , array('B', [0, 0, 253, 255, 247, 255, 0, 0])
437.629832983 , array('B', [0, 0, 253, 255, 251, 255, 0, 0])
437.645836115 , array('B', [0, 0, 252, 255, 254, 255, 0, 0])
437.661837101 , array('B', [0, 0, 252, 255, 253, 255, 0, 0])
437.677839994 , array('B', [0, 0, 254, 255, 252, 255, 0, 0])
437.693842173 , array('B', [0, 0, 255, 255, 250, 255, 0, 0])
437.709843159 , array('B', [0, 0, 0, 0, 252, 255, 0, 0])
437.725846052 , array('B', [0, 0, 255, 255, 255, 255, 0, 0])
437.741851091 , array('B', [0, 0, 254, 255, 1, 0, 0, 0])
437.757851124 , array('B', [0, 0, 254, 255, 1, 0, 0, 0])
437.773850203 , array('B', [0, 0, 254, 255, 0, 0, 0, 0])
437.789862156 , array('B', [0, 0, 252, 255, 255, 255, 0, 0])
437.805859089 , array('B', [0, 0, 249, 255, 254, 255, 0, 0])
437.821858168 , array('B', [0, 0, 243, 255, 250, 255, 0, 0])
437.837876081 , array('B', [0, 0, 235, 255, 247, 255, 0, 0])
437.853862047 , array('B', [0, 0, 229, 255, 241, 255, 0, 0])
437.869865179 , array('B', [0, 0, 226, 255, 238, 255, 0, 0])
437.885862112 , array('B', [0, 0, 227, 255, 234, 255, 0, 0])
437.901869059 , array('B', [0, 0, 228, 255, 231, 255, 0, 0])
437.91787219 , array('B', [0, 0, 231, 255, 227, 255, 0, 0])
437.933873177 , array('B', [0, 0, 226, 255, 228, 255, 0, 0])
437.94987607 , array('B', [0, 0, 222, 255, 227, 255, 0, 0])
437.965879202 , array('B', [0, 0, 221, 255, 230, 255, 0, 0])
437.981881142 , array('B', [0, 0, 222, 255, 231, 255, 0, 0])
437.997883081 , array('B', [0, 0, 223, 255, 231, 255, 0, 0])
438.013885021 , array('B', [0, 0, 229, 255, 235, 255, 0, 0])
438.029901028 , array('B', [0, 0, 233, 255, 237, 255, 0, 0])
438.045886993 , array('B', [0, 0, 236, 255, 241, 255, 0, 0])
438.061892986 , array('B', [0, 0, 243, 255, 237, 255, 0, 0])
438.077893972 , array('B', [0, 0, 245, 255, 231, 255, 0, 0])
438.093893051 , array('B', [0, 0, 249, 255, 237, 255, 0, 0])
438.109897137 , array('B', [0, 0, 246, 255, 231, 255, 0, 0])
438.125899076 , array('B', [0, 0, 248, 255, 233, 255, 0, 0])
438.141900063 , array('B', [0, 0, 252, 255, 238, 255, 0, 0])
438.157901049 , array('B', [0, 0, 1, 0, 246, 255, 0, 0])
438.173905134 , array('B', [0, 0, 6, 0, 254, 255, 0, 0])
438.189908028 , array('B', [0, 0, 6, 0, 6, 0, 0, 0])
438.205909014 , array('B', [0, 0, 3, 0, 18, 0, 0, 0])
438.22191 , array('B', [0, 0, 3, 0, 33, 0, 0, 0])
438.237912178 , array('B', [0, 0, 1, 0, 38, 0, 0, 0])
438.253909111 , array('B', [0, 0, 255, 255, 44, 0, 0, 0])
438.269920111 , array('B', [0, 0, 249, 255, 43, 0, 0, 0])
438.285917044 , array('B', [0, 0, 246, 255, 24, 0, 0, 0])
438.301922083 , array('B', [0, 0, 239, 255, 21, 0, 0, 0])
438.317922115 , array('B', [0, 0, 233, 255, 3, 0, 0, 0])
438.333924055 , array('B', [0, 0, 234, 255, 241, 255, 0, 0])
438.349927187 , array('B', [0, 0, 243, 255, 215, 255, 0, 0])
438.36593008 , array('B', [0, 0, 242, 255, 199, 255, 0, 0])
438.381932974 , array('B', [0, 0, 243, 255, 186, 255, 0, 0])
438.397936106 , array('B', [0, 0, 246, 255, 185, 255, 0, 0])
438.413933992 , array('B', [0, 0, 249, 255, 181, 255, 0, 0])
438.429938078 , array('B', [0, 0, 255, 255, 185, 255, 0, 0])
438.445940018 , array('B', [0, 0, 7, 0, 188, 255, 0, 0])
438.461941004 , array('B', [0, 0, 21, 0, 191, 255, 0, 0])
438.477943182 , array('B', [0, 0, 21, 0, 188, 255, 0, 0])
438.493945122 , array('B', [0, 0, 7, 0, 165, 255, 0, 0])
438.509948969 , array('B', [0, 0, 239, 255, 150, 255, 0, 0])
438.525953054 , array('B', [0, 0, 236, 255, 147, 255, 0, 0])
438.541952133 , array('B', [0, 0, 244, 255, 162, 255, 0, 0])
438.557957172 , array('B', [0, 0, 243, 255, 136, 255, 0, 0])
438.573956013 , array('B', [0, 0, 233, 255, 135, 255, 0, 0])
438.589961052 , array('B', [0, 0, 226, 255, 136, 255, 0, 0])
438.605962992 , array('B', [0, 0, 223, 255, 138, 255, 0, 0])
438.621963024 , array('B', [0, 0, 234, 255, 156, 255, 0, 0])
438.637965202 , array('B', [0, 0, 241, 255, 156, 255, 0, 0])
438.653967142 , array('B', [0, 0, 255, 255, 147, 255, 0, 0])
438.669969082 , array('B', [0, 0, 4, 0, 148, 255, 0, 0])
438.685971975 , array('B', [0, 0, 7, 0, 156, 255, 0, 0])
438.701974154 , array('B', [0, 0, 16, 0, 159, 255, 0, 0])
438.717986107 , array('B', [0, 0, 22, 0, 171, 255, 0, 0])
438.733978033 , array('B', [0, 0, 25, 0, 172, 255, 0, 0])
438.749984026 , array('B', [0, 0, 24, 0, 178, 255, 0, 0])
438.765983105 , array('B', [0, 0, 18, 0, 184, 255, 0, 0])
438.781985998 , array('B', [0, 0, 6, 0, 193, 255, 0, 0])
438.797990084 , array('B', [0, 0, 4, 0, 195, 255, 0, 0])
438.813989162 , array('B', [0, 0, 1, 0, 200, 255, 0, 0])
438.829992056 , array('B', [0, 0, 246, 255, 205, 255, 0, 0])
438.845995188 , array('B', [0, 0, 237, 255, 205, 255, 0, 0])
438.861996174 , array('B', [0, 0, 237, 255, 215, 255, 0, 0])
438.877999067 , array('B', [0, 0, 241, 255, 211, 255, 0, 0])
438.894004107 , array('B', [0, 0, 237, 255, 201, 255, 0, 0])
438.910003185 , array('B', [0, 0, 229, 255, 191, 255, 0, 0])
438.926004171 , array('B', [0, 0, 222, 255, 179, 255, 0, 0])
438.942005157 , array('B', [0, 0, 214, 255, 156, 255, 0, 0])
438.958007097 , array('B', [0, 0, 215, 255, 148, 255, 0, 0])
438.974011183 , array('B', [0, 0, 206, 255, 141, 255, 0, 0])
438.990135193 , array('B', [0, 0, 198, 255, 130, 255, 0, 0])
439.006028175 , array('B', [0, 0, 187, 255, 129, 255, 0, 0])
439.022020102 , array('B', [0, 0, 185, 255, 126, 255, 0, 0])
439.038017988 , array('B', [0, 0, 182, 255, 132, 255, 0, 0])
439.054020166 , array('B', [0, 0, 187, 255, 137, 255, 0, 0])
439.070024967 , array('B', [0, 0, 196, 255, 151, 255, 0, 0])
439.086025 , array('B', [0, 0, 208, 255, 167, 255, 0, 0])
439.102027178 , array('B', [0, 0, 216, 255, 173, 255, 0, 0])
439.118028164 , array('B', [0, 0, 236, 255, 185, 255, 0, 0])
439.134030104 , array('B', [0, 0, 255, 255, 193, 255, 0, 0])
439.15003109 , array('B', [0, 0, 20, 0, 205, 255, 0, 0])
439.166035175 , array('B', [0, 0, 30, 0, 212, 255, 0, 0])
439.182039022 , array('B', [0, 0, 31, 0, 224, 255, 0, 0])
439.198041201 , array('B', [0, 0, 20, 0, 224, 255, 0, 0])
439.214042187 , array('B', [0, 0, 7, 0, 224, 255, 0, 0])
439.230046034 , array('B', [0, 0, 252, 255, 221, 255, 0, 0])
439.246046066 , array('B', [0, 0, 1, 0, 246, 255, 0, 0])
439.262050152 , array('B', [0, 0, 236, 255, 214, 255, 0, 0])
439.278052092 , array('B', [0, 0, 228, 255, 218, 255, 0, 0])
439.294049025 , array('B', [0, 0, 225, 255, 204, 255, 0, 0])
439.310057163 , array('B', [0, 0, 186, 255, 179, 255, 0, 0])
439.326059103 , array('B', [0, 0, 174, 255, 170, 255, 0, 0])
439.342063189 , array('B', [0, 0, 174, 255, 167, 255, 0, 0])
439.358062029 , array('B', [0, 0, 168, 255, 164, 255, 0, 0])
439.3740592 , array('B', [0, 0, 173, 255, 171, 255, 0, 0])
439.3900702 , array('B', [0, 0, 184, 255, 178, 255, 0, 0])
439.40607214 , array('B', [0, 0, 199, 255, 190, 255, 0, 0])
439.42207098 , array('B', [0, 0, 215, 255, 211, 255, 0, 0])
439.438074112 , array('B', [0, 0, 222, 255, 229, 255, 0, 0])
439.454075098 , array('B', [0, 0, 223, 255, 238, 255, 0, 0])
439.470077991 , array('B', [0, 0, 219, 255, 241, 255, 0, 0])
439.48608017 , array('B', [0, 0, 224, 255, 241, 255, 0, 0])
439.502081156 , array('B', [0, 0, 237, 255, 243, 255, 0, 0])
439.518084049 , array('B', [0, 0, 246, 255, 246, 255, 0, 0])
439.534085989 , array('B', [0, 0, 241, 255, 241, 255, 0, 0])
439.550091982 , array('B', [0, 0, 242, 255, 235, 255, 0, 0])
439.566092014 , array('B', [0, 0, 237, 255, 230, 255, 0, 0])
439.582091093 , array('B', [0, 0, 235, 255, 224, 255, 0, 0])
439.598105192 , array('B', [0, 0, 228, 255, 218, 255, 0, 0])
439.614098072 , array('B', [0, 0, 223, 255, 222, 255, 0, 0])
439.630102158 , array('B', [0, 0, 212, 255, 225, 255, 0, 0])
439.646103144 , array('B', [0, 0, 202, 255, 224, 255, 0, 0])
439.662101984 , array('B', [0, 0, 189, 255, 226, 255, 0, 0])
439.678105116 , array('B', [0, 0, 179, 255, 231, 255, 0, 0])
439.694108009 , array('B', [0, 0, 164, 255, 236, 255, 0, 0])
439.710111141 , array('B', [0, 0, 164, 255, 245, 255, 0, 0])
439.726112127 , array('B', [0, 0, 169, 255, 254, 255, 0, 0])
439.742115021 , array('B', [0, 0, 183, 255, 12, 0, 0, 0])
439.758116007 , array('B', [0, 0, 203, 255, 24, 0, 0, 0])
439.774116993 , array('B', [0, 0, 217, 255, 27, 0, 0, 0])
439.790124178 , array('B', [0, 0, 227, 255, 27, 0, 0, 0])
439.806123972 , array('B', [0, 0, 246, 255, 25, 0, 0, 0])
439.822124004 , array('B', [0, 0, 245, 255, 24, 0, 0, 0])
439.838122129 , array('B', [0, 0, 232, 255, 23, 0, 0, 0])
439.854128122 , array('B', [0, 0, 213, 255, 12, 0, 0, 0])
439.870131016 , array('B', [0, 0, 198, 255, 253, 255, 0, 0])
439.886134148 , array('B', [0, 0, 204, 255, 239, 255, 0, 0])
439.902132988 , array('B', [0, 0, 193, 255, 229, 255, 0, 0])
439.918138981 , array('B', [0, 0, 225, 255, 234, 255, 0, 0])
439.934139013 , array('B', [0, 0, 208, 255, 231, 255, 0, 0])
439.950143099 , array('B', [0, 0, 201, 255, 228, 255, 0, 0])
439.966145992 , array('B', [0, 0, 183, 255, 225, 255, 0, 0])
439.982153177 , array('B', [0, 0, 171, 255, 221, 255, 0, 0])
439.998149157 , array('B', [0, 0, 166, 255, 222, 255, 0, 0])
440.014147997 , array('B', [0, 0, 159, 255, 234, 255, 0, 0])
440.030147076 , array('B', [0, 0, 165, 255, 249, 255, 0, 0])
440.046156168 , array('B', [0, 0, 153, 255, 255, 255, 0, 0])
440.0621562 , array('B', [0, 0, 151, 255, 3, 0, 0, 0])
440.07815814 , array('B', [0, 0, 156, 255, 7, 0, 0, 0])
440.094161034 , array('B', [0, 0, 171, 255, 17, 0, 0, 0])
440.110164165 , array('B', [0, 0, 183, 255, 11, 0, 0, 0])
440.126167059 , array('B', [0, 0, 204, 255, 16, 0, 0, 0])
440.142167091 , array('B', [0, 0, 226, 255, 14, 0, 0, 0])
440.158169985 , array('B', [0, 0, 230, 255, 14, 0, 0, 0])
440.174170971 , array('B', [0, 0, 250, 255, 9, 0, 0, 0])
440.190174103 , array('B', [0, 0, 242, 255, 255, 255, 0, 0])
440.206176996 , array('B', [0, 0, 249, 255, 251, 255, 0, 0])
440.222177029 , array('B', [0, 0, 251, 255, 246, 255, 0, 0])
440.238180161 , array('B', [0, 0, 248, 255, 247, 255, 0, 0])
440.254180193 , array('B', [0, 0, 246, 255, 245, 255, 0, 0])
440.270186186 , array('B', [0, 0, 227, 255, 243, 255, 0, 0])
440.28618598 , array('B', [0, 0, 221, 255, 244, 255, 0, 0])
440.302189112 , array('B', [0, 0, 220, 255, 246, 255, 0, 0])
440.318191051 , array('B', [0, 0, 222, 255, 0, 0, 0, 0])
440.334192038 , array('B', [0, 0, 234, 255, 1, 0, 0, 0])
440.350195169 , array('B', [0, 0, 232, 255, 1, 0, 0, 0])
440.366202116 , array('B', [0, 0, 249, 255, 245, 255, 0, 0])
440.382201195 , array('B', [0, 0, 234, 255, 236, 255, 0, 0])
440.398202181 , array('B', [0, 0, 238, 255, 233, 255, 0, 0])
440.414203167 , array('B', [0, 0, 222, 255, 221, 255, 0, 0])
440.43020606 , array('B', [0, 0, 227, 255, 212, 255, 0, 0])
440.446202993 , array('B', [0, 0, 214, 255, 199, 255, 0, 0])
440.462206125 , array('B', [0, 0, 224, 255, 195, 255, 0, 0])
440.478226185 , array('B', [0, 0, 216, 255, 190, 255, 0, 0])
440.494336128 , array('B', [0, 0, 234, 255, 183, 255, 0, 0])
440.510235071 , array('B', [0, 0, 232, 255, 184, 255, 0, 0])
440.526216984 , array('B', [0, 0, 250, 255, 185, 255, 0, 0])
440.542221069 , array('B', [0, 0, 254, 255, 191, 255, 0, 0])
440.558224201 , array('B', [0, 0, 0, 0, 188, 255, 0, 0])
440.574225187 , array('B', [0, 0, 2, 0, 187, 255, 0, 0])
440.590229988 , array('B', [0, 0, 250, 255, 186, 255, 0, 0])
440.606230974 , array('B', [0, 0, 7, 0, 185, 255, 0, 0])
440.622229099 , array('B', [0, 0, 248, 255, 187, 255, 0, 0])
440.638234138 , array('B', [0, 0, 3, 0, 180, 255, 0, 0])
440.654236078 , array('B', [0, 0, 238, 255, 177, 255, 0, 0])
440.670238018 , array('B', [0, 0, 1, 0, 175, 255, 0, 0])
440.68624115 , array('B', [0, 0, 240, 255, 179, 255, 0, 0])
440.702242136 , array('B', [0, 0, 12, 0, 184, 255, 0, 0])
440.718245029 , array('B', [0, 0, 247, 255, 183, 255, 0, 0])
440.734246016 , array('B', [0, 0, 20, 0, 180, 255, 0, 0])
440.750253201 , array('B', [0, 0, 1, 0, 181, 255, 0, 0])
440.766251087 , array('B', [0, 0, 26, 0, 186, 255, 0, 0])
440.782250166 , array('B', [0, 0, 0, 0, 187, 255, 0, 0])
440.798257113 , array('B', [0, 0, 20, 0, 189, 255, 0, 0])
440.814257145 , array('B', [0, 0, 254, 255, 186, 255, 0, 0])
440.830260992 , array('B', [0, 0, 17, 0, 188, 255, 0, 0])
440.846261978 , array('B', [0, 0, 253, 255, 195, 255, 0, 0])
440.86226511 , array('B', [0, 0, 12, 0, 202, 255, 0, 0])
440.878266096 , array('B', [0, 0, 252, 255, 211, 255, 0, 0])
440.894263029 , array('B', [0, 0, 5, 0, 215, 255, 0, 0])
440.910271168 , array('B', [0, 0, 250, 255, 224, 255, 0, 0])
440.926272154 , array('B', [0, 0, 253, 255, 231, 255, 0, 0])
440.94227314 , array('B', [0, 0, 239, 255, 240, 255, 0, 0])
440.958278179 , array('B', [0, 0, 236, 255, 247, 255, 0, 0])
440.974277973 , array('B', [0, 0, 218, 255, 251, 255, 0, 0])
440.990283012 , array('B', [0, 0, 210, 255, 254, 255, 0, 0])
441.006283045 , array('B', [0, 0, 195, 255, 4, 0, 0, 0])
441.022284031 , array('B', [0, 0, 200, 255, 15, 0, 0, 0])
441.038288116 , array('B', [0, 0, 188, 255, 25, 0, 0, 0])
441.05429101 , array('B', [0, 0, 209, 255, 29, 0, 0, 0])
441.070291996 , array('B', [0, 0, 201, 255, 35, 0, 0, 0])
441.086326122 , array('B', [0, 0, 221, 255, 50, 0, 0, 0])
441.102303028 , array('B', [0, 0, 210, 255, 53, 0, 0, 0])
441.118298054 , array('B', [0, 0, 214, 255, 60, 0, 0, 0])
441.134298086 , array('B', [0, 0, 193, 255, 59, 0, 0, 0])
441.15030098 , array('B', [0, 0, 194, 255, 72, 0, 0, 0])
441.166298151 , array('B', [0, 0, 169, 255, 60, 0, 0, 0])
441.182399988 , array('B', [0, 0, 183, 255, 67, 0, 0, 0])
441.19831109 , array('B', [0, 0, 158, 255, 66, 0, 0, 0])
441.214308023 , array('B', [0, 0, 178, 255, 64, 0, 0, 0])
441.230313063 , array('B', [0, 0, 150, 255, 53, 0, 0, 0])
441.246313095 , array('B', [0, 0, 179, 255, 41, 0, 0, 0])
441.262315035 , array('B', [0, 0, 159, 255, 31, 0, 0, 0])
441.278316975 , array('B', [0, 0, 189, 255, 13, 0, 0, 0])
441.294322968 , array('B', [0, 0, 176, 255, 1, 0, 0, 0])
441.310325146 , array('B', [0, 0, 211, 255, 251, 255, 0, 0])
441.326327085 , array('B', [0, 0, 191, 255, 248, 255, 0, 0])
441.342324018 , array('B', [0, 0, 219, 255, 249, 255, 0, 0])
441.358344078 , array('B', [0, 0, 201, 255, 248, 255, 0, 0])
441.374330997 , array('B', [0, 0, 216, 255, 251, 255, 0, 0])
441.390335083 , array('B', [0, 0, 204, 255, 254, 255, 0, 0])
441.406336069 , array('B', [0, 0, 199, 255, 255, 255, 0, 0])
441.422337055 , array('B', [0, 0, 184, 255, 1, 0, 0, 0])
441.438341141 , array('B', [0, 0, 179, 255, 5, 0, 0, 0])
441.454339981 , array('B', [0, 0, 182, 255, 255, 255, 0, 0])
441.47034502 , array('B', [0, 0, 174, 255, 3, 0, 0, 0])
441.486349106 , array('B', [0, 0, 195, 255, 9, 0, 0, 0])
441.502348185 , array('B', [0, 0, 202, 255, 11, 0, 0, 0])
441.518351078 , array('B', [0, 0, 231, 255, 12, 0, 0, 0])
441.534352064 , array('B', [0, 0, 223, 255, 4, 0, 0, 0])
441.550357103 , array('B', [0, 0, 245, 255, 2, 0, 0, 0])
441.566352129 , array('B', [0, 0, 220, 255, 252, 255, 0, 0])
441.582359076 , array('B', [0, 0, 243, 255, 250, 255, 0, 0])
441.598359108 , array('B', [0, 0, 227, 255, 244, 255, 0, 0])
441.614362001 , array('B', [0, 0, 243, 255, 238, 255, 0, 0])
441.63036418 , array('B', [0, 0, 211, 255, 232, 255, 0, 0])
441.646368027 , array('B', [0, 0, 209, 255, 228, 255, 0, 0])
441.662368059 , array('B', [0, 0, 187, 255, 223, 255, 0, 0])
441.678369999 , array('B', [0, 0, 182, 255, 221, 255, 0, 0])
441.694370985 , array('B', [0, 0, 178, 255, 223, 255, 0, 0])
441.710376024 , array('B', [0, 0, 166, 255, 223, 255, 0, 0])
441.726376057 , array('B', [0, 0, 178, 255, 224, 255, 0, 0])
441.742379189 , array('B', [0, 0, 164, 255, 223, 255, 0, 0])
441.758381128 , array('B', [0, 0, 189, 255, 227, 255, 0, 0])
441.774382114 , array('B', [0, 0, 184, 255, 221, 255, 0, 0])
441.790388107 , array('B', [0, 0, 225, 255, 220, 255, 0, 0])
441.806389093 , array('B', [0, 0, 232, 255, 221, 255, 0, 0])
441.822391987 , array('B', [0, 0, 243, 255, 217, 255, 0, 0])
441.838392019 , array('B', [0, 0, 251, 255, 215, 255, 0, 0])
441.854393005 , array('B', [0, 0, 241, 255, 210, 255, 0, 0])
441.870396137 , array('B', [0, 0, 244, 255, 207, 255, 0, 0])
441.886399031 , array('B', [0, 0, 224, 255, 203, 255, 0, 0])
441.90240097 , array('B', [0, 0, 226, 255, 201, 255, 0, 0])
441.918402195 , array('B', [0, 0, 213, 255, 208, 255, 0, 0])
441.934404135 , array('B', [0, 0, 217, 255, 211, 255, 0, 0])
441.950407028 , array('B', [0, 0, 208, 255, 210, 255, 0, 0])
441.966408968 , array('B', [0, 0, 210, 255, 208, 255, 0, 0])
441.982410192 , array('B', [0, 0, 208, 255, 210, 255, 0, 0])
441.998538971 , array('B', [0, 0, 210, 255, 212, 255, 0, 0])
442.014420986 , array('B', [0, 0, 219, 255, 218, 255, 0, 0])
442.030418158 , array('B', [0, 0, 215, 255, 221, 255, 0, 0])
442.046422005 , array('B', [0, 0, 224, 255, 224, 255, 0, 0])
442.062421083 , array('B', [0, 0, 217, 255, 223, 255, 0, 0])
442.078423977 , array('B', [0, 0, 225, 255, 225, 255, 0, 0])
442.094425201 , array('B', [0, 0, 222, 255, 226, 255, 0, 0])
442.110428095 , array('B', [0, 0, 232, 255, 228, 255, 0, 0])
442.126430035 , array('B', [0, 0, 237, 255, 235, 255, 0, 0])
442.142431974 , array('B', [0, 0, 248, 255, 242, 255, 0, 0])
442.158435106 , array('B', [0, 0, 2, 0, 244, 255, 0, 0])
442.174442053 , array('B', [0, 0, 254, 255, 249, 255, 0, 0])
442.190441132 , array('B', [0, 0, 1, 0, 254, 255, 0, 0])
442.206442118 , array('B', [0, 0, 239, 255, 254, 255, 0, 0])
442.222443104 , array('B', [0, 0, 229, 255, 250, 255, 0, 0])
442.238457203 , array('B', [0, 0, 221, 255, 246, 255, 0, 0])
442.254448175 , array('B', [0, 0, 217, 255, 244, 255, 0, 0])
442.270450115 , array('B', [0, 0, 220, 255, 241, 255, 0, 0])
442.286450148 , array('B', [0, 0, 218, 255, 238, 255, 0, 0])
442.302453995 , array('B', [0, 0, 223, 255, 234, 255, 0, 0])
442.318456173 , array('B', [0, 0, 216, 255, 235, 255, 0, 0])
442.334458113 , array('B', [0, 0, 215, 255, 236, 255, 0, 0])
